sentence_id,sentence,direction,modifier_category,tone_label,distance_cm,rater_id,x_m,y_m,amplitude,radius
s0760,I want the handle moved back-right moderately gently for me.,back_right,moderately,gentle,10,rater_3,0.07329705914466672,-0.06857613055720085,42.574051914066914,0.164681293931821
s0761,"pull the handle to the right moderately, please.",right,moderately,neutral,10,rater_1,0.10108766036623532,-0.006047697771380383,45.741946260359285,0.1492729186809527
s0761,"pull the handle to the right moderately, please.",right,moderately,neutral,10,rater_2,0.09388546289510916,0.005461579778475131,43.66933665106201,0.13050538211953758
s0761,"pull the handle to the right moderately, please.",right,moderately,neutral,10,rater_3,0.10084104453356904,-0.0004894528160504271,45.011774540787385,0.14416283072469752
s0762,Please bring the grip to the left moderately now.,left,moderately,neutral,10,rater_1,-0.09893236833781757,0.005186590513994074,47.3632414014749,0.15637347887637953
s0762,Please bring the grip to the left moderately now.,left,moderately,neutral,10,rater_2,-0.10011802113491917,-0.0015651272704908861,44.16069343285583,0.12731350319839344
s0762,Please bring the grip to the left moderately now.,left,moderately,neutral,10,rater_3,-0.09862462401561281,0.0030333967644038586,47.48676649077646,0.1441446299575841
s0763,Let's nudge the handle forward and to the right moderately gently.,forward_right,moderately,gentle,10,rater_1,0.07593181700653928,0.06329192806095238,42.796054407345224,0.17022873483066234
s0763,Let's nudge the handle forward and to the right moderately gently.,forward_right,moderately,gentle,10,rater_2,0.0683350466005822,0.07279115933413575,41.18120248121302,0.14816437782956685
s0763,Let's nudge the handle forward and to the right moderately gently.,forward_right,moderately,gentle,10,rater_3,0.06943002978384863,0.0724469041810835,42.64242438007198,0.16937844391079646
s0764,Let's nudge the handle backward and to the left moderately for me.,back_left,moderately,neutral,10,rater_1,-0.06906758879523643,-0.07308039888096297,46.79632761980831,0.1728986925941826
s0764,Let's nudge the handle backward and to the left moderately for me.,back_left,moderately,neutral,10,rater_2,-0.06644682121579665,-0.06985791407737135,43.74674884207326,0.13087173813311728
s0764,Let's nudge the handle backward and to the left moderately for me.,back_left,moderately,neutral,10,rater_3,-0.07233967565345797,-0.07100536754650877,45.65869297562393,0.12908399966771164
s0765,bring the grip back-left a lot firmly now.,back_left,a_lot,harsh,20,rater_1,-0.14307274820122926,-0.139156245361077,60.0,0.1696310377186922
s0765,bring the grip back-left a lot firmly now.,back_left,a_lot,harsh,20,rater_2,-0.13626893631691933,-0.1421423658774854,60.0,0.14731053983781026
s0765,bring the grip back-left a lot firmly now.,back_left,a_lot,harsh,20,rater_3,-0.1377704110303267,-0.1418693837354827,60.0,0.16633649094620423
s0766,Can you nudge the handlebar back-left for me.,back_left,no_modifier,neutral,15,rater_1,-0.10764162135587542,-0.10577906288313361,53.775846394244105,0.18431239379892958
s0766,Can you nudge the handlebar back-left for me.,back_left,no_modifier,neutral,15,rater_2,-0.10170973189554104,-0.10941716204600063,52.2930238207329,0.15288347493321705
s0766,Can you nudge the handlebar back-left for me.,back_left,no_modifier,neutral,15,rater_3,-0.1072305934708974,-0.10998485520279573,52.9507911774718,0.15834857885387774
s0767,"Can you bring the handlebar to the right, please.",right,no_modifier,neutral,15,rater_1,0.1525376612784674,-0.005008712991990507,54.13322459767646,0.17789934713872058
s0767,"Can you bring the handlebar to the right, please.",right,no_modifier,neutral,15,rater_2,0.1431790346796601,0.004223613008689665,50.93670544857521,0.150455067994502
s0767,"Can you bring the handlebar to the right, please.",right,no_modifier,neutral,15,rater_3,0.1486016681772538,0.002161746713379263,50.96962945952155,0.1655585266696477
s0768,I want the grip moved to the right a lot firmly.,right,a_lot,harsh,20,rater_1,0.20370393166406628,-0.008524662991829305,60.0,0.1733210501235067
s0768,I want the grip moved to the right a lot firmly.,right,a_lot,harsh,20,rater_2,0.19281507655285723,0.007913402021019955,60.0,0.13880315452146333
s0768,I want the grip moved to the right a lot firmly.,right,a_lot,harsh,20,rater_3,0.20257096050226492,0.004295194221021121,59.693230953452854,0.1639559448474765
s0769,slide the handlebar forward-right firmly for me.,forward_right,no_modifier,harsh,15,rater_1,0.11225413378999559,0.10332304579741168,58.083509750544636,0.15065582333864677
s0769,slide the handlebar forward-right firmly for me.,forward_right,no_modifier,harsh,15,rater_2,0.09803271521928111,0.11422470835164514,54.84540174974941,0.13925173172331623
s0769,slide the handlebar forward-right firmly for me.,forward_right,no_modifier,harsh,15,rater_3,0.10543354538335936,0.11021161714509077,54.728835798300274,0.1478511025562102
s0770,Can you move the handlebar to the right slightly gently for me.,right,slightly,gentle,5,rater_1,0.05523789467803631,-0.004990113191759018,35.79878925258864,0.15961158484985893
s0770,Can you move the handlebar to the right slightly gently for me.,right,slightly,gentle,5,rater_2,0.047819240991003466,0.0066198800052117025,34.29218315414417,0.13628681413779095
s0770,Can you move the handlebar to the right slightly gently for me.,right,slightly,gentle,5,rater_3,0.050338865936328164,-0.0009744586810346702,35.52085113008657,0.14307187867473342
s0771,Let's nudge the handle back-left slightly gently.,back_left,slightly,gentle,5,rater_1,-0.03184370471929448,-0.0361361426532883,38.104865147362446,0.16150323387178414
s0771,Let's nudge the handle back-left slightly gently.,back_left,slightly,gentle,5,rater_2,-0.03482990878065031,-0.03278750943958533,34.21968748443483,0.12920946961129334
s0771,Let's nudge the handle back-left slightly gently.,back_left,slightly,gentle,5,rater_3,-0.03605622414076952,-0.033505789938106774,36.69993725484362,0.14707607991760246
s0772,Let's slide the handle back-right slightly now.,back_right,slightly,neutral,5,rater_1,0.03938095709001539,-0.036155057552872426,39.87686327284908,0.1371011762354508
s0772,Let's slide the handle back-right slightly now.,back_right,slightly,neutral,5,rater_2,0.03716733048215854,-0.03383315615658174,37.37688627837261,0.11880205794762165
s0772,Let's slide the handle back-right slightly now.,back_right,slightly,neutral,5,rater_3,0.03392377322321691,-0.033137645269008524,36.37948317364812,0.12794960067642064
s0773,I want the handlebar moved forward slightly gently for me.,forward,slightly,gentle,5,rater_1,0.005590317541258873,0.046031465318669064,37.06749317289364,0.1516569339287566
s0773,I want the handlebar moved forward slightly gently for me.,forward,slightly,gentle,5,rater_2,-0.007403555195672628,0.04827283961325806,33.74431000429848,0.1337895706207723
s0773,I want the handlebar moved forward slightly gently for me.,forward,slightly,gentle,5,rater_3,0.000930552387280727,0.052058616350564954,33.9404010548431,0.14051966406879518
s0774,I want the grip moved forward and to the left.,forward_left,no_modifier,neutral,15,rater_1,-0.09696705372621006,0.10912798695033493,54.525410998960254,0.17677452020690498
s0774,I want the grip moved forward and to the left.,forward_left,no_modifier,neutral,15,rater_2,-0.11143821347555602,0.10377611693513959,50.81967121543473,0.15098417175845863
s0774,I want the grip moved forward and to the left.,forward_left,no_modifier,neutral,15,rater_3,-0.10888218398342699,0.10970789348208684,54.46607593401939,0.15944191516787284
s0775,Let's bring the handlebar forward and to the left a lot now.,forward_left,a_lot,neutral,20,rater_1,-0.13307014154626864,0.1450288211545339,60.0,0.19293344731986092
s0775,Let's bring the handlebar forward and to the left a lot now.,forward_left,a_lot,neutral,20,rater_2,-0.14790484851080313,0.13811000745834648,59.667859575717756,0.16910211277572995
s0775,Let's bring the handlebar forward and to the left a lot now.,forward_left,a_lot,neutral,20,rater_3,-0.14752574313537084,0.14229720251847633,60.0,0.18356971124596738
s0776,Let's shift the handlebar to the left slightly gently now.,left,slightly,gentle,5,rater_1,-0.04964415235424098,-0.0032622295138590796,35.97529533729387,0.16747301593159003
s0776,Let's shift the handlebar to the left slightly gently now.,left,slightly,gentle,5,rater_2,-0.05123264696536405,0.00211051226611285,33.754404326139806,0.13863651743266617
s0776,Let's shift the handlebar to the left slightly gently now.,left,slightly,gentle,5,rater_3,-0.05158059539995633,7.25763566660974e-05,33.065531816368654,0.14397629295880154
s0777,Let's pull the handle backward slightly gently.,back,slightly,gentle,5,rater_1,0.003983668919217566,-0.05554308568915143,36.02679219805055,0.15049596113309083
s0777,Let's pull the handle backward slightly gently.,back,slightly,gentle,5,rater_2,0.0014871189075232574,-0.04761104715658379,35.78321353968567,0.1380652924495694
s0777,Let's pull the handle backward slightly gently.,back,slightly,gentle,5,rater_3,0.0014652892089226043,-0.05231101676918552,32.569716718931375,0.14044710092455387
s0778,"Can you nudge the handlebar forward firmly, please.",forward,no_modifier,harsh,15,rater_1,0.008079299707520663,0.14627336867400523,59.878687426749444,0.15532357550675238
s0778,"Can you nudge the handlebar forward firmly, please.",forward,no_modifier,harsh,15,rater_2,-0.004990348878290625,0.15337639557946714,55.998042507137725,0.12765474458680443
s0778,"Can you nudge the handlebar forward firmly, please.",forward,no_modifier,harsh,15,rater_3,0.0017798323649453344,0.15372395081021548,54.24118406930382,0.14590014867602907
s0779,"Please shift the handle to the left a lot firmly, please.",left,a_lot,harsh,20,rater_1,-0.1982615139931046,0.009042013874690903,60.0,0.171797166401546
s0779,"Please shift the handle to the left a lot firmly, please.",left,a_lot,harsh,20,rater_2,-0.19915732512322448,-0.008119987972508139,60.0,0.14874176811291198
s0779,"Please shift the handle to the left a lot firmly, please.",left,a_lot,harsh,20,rater_3,-0.20269583934535232,-0.0030564730757139183,60.0,0.15704728022785946
s0780,I want the grip moved forward and to the right a lot firmly for me.,forward_right,a_lot,harsh,20,rater_1,0.1502298799717624,0.13577513931970966,60.0,0.17498163779237175
s0780,I want the grip moved forward and to the right a lot firmly for me.,forward_right,a_lot,harsh,20,rater_2,0.1308673869398663,0.14839445686873878,60.0,0.15344892481108893
s0780,I want the grip moved forward and to the right a lot firmly for me.,forward_right,a_lot,harsh,20,rater_3,0.14156038842163754,0.14633713626190203,60.0,0.15242960728824262
s0781,I want the grip moved forward a lot now.,forward,a_lot,neutral,20,rater_1,0.010105106249675892,0.1997109390318905,60.0,0.19886321152256298
s0781,I want the grip moved forward a lot now.,forward,a_lot,neutral,20,rater_2,-0.014462859765534202,0.197510460411286,59.41985945081635,0.16859084697141305
s0781,I want the grip moved forward a lot now.,forward,a_lot,neutral,20,rater_3,-0.0022124294341965855,0.20218229078850875,60.0,0.1791186309557711
s0782,Please shift the grip backward firmly for me.,back,no_modifier,harsh,15,rater_1,-0.0017262511116574912,-0.15044862142226065,57.093220057125805,0.15160344681529303
s0782,Please shift the grip backward firmly for me.,back,no_modifier,harsh,15,rater_2,0.001517618846455582,-0.1464277647608107,55.55438647149473,0.11988892928318926
s0782,Please shift the grip backward firmly for me.,back,no_modifier,harsh,15,rater_3,-0.0016345769874012994,-0.15018299280532973,54.8124528003082,0.14064774479195483
s0783,Let's shift the grip forward-left moderately.,forward_left,moderately,neutral,10,rater_1,-0.06370829884595733,0.06631896003440775,45.83700628546899,0.15910689500956152
s0783,Let's shift the grip forward-left moderately.,forward_left,moderately,neutral,10,rater_2,-0.07678535814490534,0.06898051902639704,44.05744226990412,0.1402182455286336
s0783,Let's shift the grip forward-left moderately.,forward_left,moderately,neutral,10,rater_3,-0.07312438198518209,0.07489547633030545,46.34385803798706,0.14407594597830148
s0784,Let's nudge the handlebar backward moderately for me.,back,moderately,neutral,10,rater_1,-0.0011246857436817163,-0.10308187681655294,47.79921445548113,0.16140291723902547
s0784,Let's nudge the handlebar backward moderately for me.,back,moderately,neutral,10,rater_2,-0.00037716578681375136,-0.1025005257664017,44.26061206604882,0.13477621769245113
s0784,Let's nudge the handlebar backward moderately for me.,back,moderately,neutral,10,rater_3,0.0018718639628110597,-0.10334727391694998,45.18394013681785,0.1373045125208741
s0785,Please bring the grip backward a lot firmly for me.,back,a_lot,harsh,20,rater_1,-0.0019833672144863074,-0.20060918016998036,60.0,0.1787035317967203
s0785,Please bring the grip backward a lot firmly for me.,back,a_lot,harsh,20,rater_2,0.005208962144373987,-0.19556473148743844,60.0,0.14911793917332888
s0785,Please bring the grip backward a lot firmly for me.,back,a_lot,harsh,20,rater_3,0.003600071052936498,-0.20288759349106258,60.0,0.1630745620969597
s0786,Let's move the grip forward moderately gently.,forward,moderately,gentle,10,rater_1,0.004018228986188203,0.09890624935614763,43.911558852339255,0.18226553706762672
s0786,Let's move the grip forward moderately gently.,forward,moderately,gentle,10,rater_2,-0.005565828600340143,0.10162574757057453,40.98643798091827,0.15538654604323615
s0786,Let's move the grip forward moderately gently.,forward,moderately,gentle,10,rater_3,-0.0017689911332577832,0.10369286244284068,42.54496074615026,0.17171781339960834
s0787,"Let's pull the handlebar forward-left slightly, please.",forward_left,slightly,neutral,5,rater_1,-0.032486503875672826,0.030280745760421404,40.91919537744441,0.12609671236073167
s0787,"Let's pull the handlebar forward-left slightly, please.",forward_left,slightly,neutral,5,rater_2,-0.03772580309020404,0.03645390244749381,36.472261774239605,0.10327163723056013
s0787,"Let's pull the handlebar forward-left slightly, please.",forward_left,slightly,neutral,5,rater_3,-0.040036765363536994,0.03784871877764193,37.73999791367397,0.11805381919201068
s0788,Could you bring the handlebar back-right a lot firmly for me.,back_right,a_lot,harsh,20,rater_1,0.13793892973964064,-0.14869383441148712,60.0,0.1769414528162527
s0788,Could you bring the handlebar back-right a lot firmly for me.,back_right,a_lot,harsh,20,rater_2,0.14521462394125262,-0.13018996372630343,60.0,0.1497376465414565
s0788,Could you bring the handlebar back-right a lot firmly for me.,back_right,a_lot,harsh,20,rater_3,0.1428842529376942,-0.14192478142944395,60.0,0.16679833092339585
s0789,Let's slide the grip to the left for me.,left,no_modifier,neutral,15,rater_1,-0.14656539920565032,0.005528432187751377,54.79956369004689,0.1690828818502476
s0789,Let's slide the grip to the left for me.,left,no_modifier,neutral,15,rater_2,-0.15316673792264188,-0.005948439268184693,51.85156339737691,0.14747958091948096
s0789,Let's slide the grip to the left for me.,left,no_modifier,neutral,15,rater_3,-0.150312307798846,-0.00031396826124772893,53.05380579724216,0.1665414394131322
s0790,Let's shift the handlebar backward and to the right moderately.,back_right,moderately,neutral,10,rater_1,0.06787242106717588,-0.07515418377115674,45.62950979055494,0.16740901828980126
s0790,Let's shift the handlebar backward and to the right moderately.,back_right,moderately,neutral,10,rater_2,0.07365872088501389,-0.06603415026321593,44.736307766704755,0.1307026278013794
s0790,Let's shift the handlebar backward and to the right moderately.,back_right,moderately,neutral,10,rater_3,0.06844786929371753,-0.06955901880375946,45.28359709913028,0.1384476242265802
s0791,Let's pull the grip to the right moderately.,right,moderately,neutral,10,rater_1,0.10340856100901334,-0.00424454174514465,47.7110290452813,0.14758488558312083
s0791,Let's pull the grip to the right moderately.,right,moderately,neutral,10,rater_2,0.09406079247757322,0.005014019076666397,44.48652099405213,0.11984739419562639
s0791,Let's pull the grip to the right moderately.,right,moderately,neutral,10,rater_3,0.09951730961197464,0.0017159988876892975,45.18216729594195,0.13619572988621464
s0792,Could you slide the grip to the left moderately firmly.,left,moderately,harsh,10,rater_1,-0.09770236452441505,0.0013479992459828334,50.272834259346354,0.12795340445552283
s0792,Could you slide the grip to the left moderately firmly.,left,moderately,harsh,10,rater_2,-0.0988821669456109,4.6017991186058337e-05,47.58026346793387,0.11274157087544119
s0792,Could you slide the grip to the left moderately firmly.,left,moderately,harsh,10,rater_3,-0.10288750294581343,0.001698211590300114,47.926964525254505,0.11970323004789889
s0793,Please bring the handlebar back-left moderately gently.,back_left,moderately,gentle,10,rater_1,-0.07309904318881533,-0.07346052965363203,42.581997678205106,0.17560231781793892
s0793,Please bring the handlebar back-left moderately gently.,back_left,moderately,gentle,10,rater_2,-0.06837421287476264,-0.06878910575553204,42.3243236221897,0.1531110680972048
s0793,Please bring the handlebar back-left moderately gently.,back_left,moderately,gentle,10,rater_3,-0.07462679888376898,-0.07034587559014767,41.366875903128324,0.16752859985398047
s0794,Let's bring the handle backward and to the left a lot.,back_left,a_lot,neutral,20,rater_1,-0.14467284078639167,-0.1386080490431219,60.0,0.19694531742304408
s0794,Let's bring the handle backward and to the left a lot.,back_left,a_lot,neutral,20,rater_2,-0.13167112158268887,-0.14353384711875378,60.0,0.17663010267891524
s0794,Let's bring the handle backward and to the left a lot.,back_left,a_lot,neutral,20,rater_3,-0.14185682486554899,-0.1444354981285379,59.1597305078295,0.17432312729235022
s0795,I want the grip moved to the right for me.,right,no_modifier,neutral,15,rater_1,0.1552212848796612,-0.00406899588762428,56.05846311258825,0.18119700782081655
s0795,I want the grip moved to the right for me.,right,no_modifier,neutral,15,rater_2,0.14687989249041944,0.007715964795810606,51.51112045879562,0.1515872206338895
s0795,I want the grip moved to the right for me.,right,no_modifier,neutral,15,rater_3,0.14946272989176987,0.003195878656373227,53.46456332698205,0.1551920639884386
s0796,I want the handlebar moved backward and to the right gently for me.,back_right,no_modifier,gentle,15,rater_1,0.10466303187564263,-0.10878418213192396,48.83098548303191,0.19843384627425836
s0796,I want the handlebar moved backward and to the right gently for me.,back_right,no_modifier,gentle,15,rater_2,0.107609871233795,-0.09624546806744375,49.21790965653094,0.17089134920380863
s0796,I want the handlebar moved backward and to the right gently for me.,back_right,no_modifier,gentle,15,rater_3,0.10696593519820174,-0.1039020092376835,48.384340576484625,0.17957252707537172
s0797,Let's slide the grip to the right a lot.,right,a_lot,neutral,20,rater_1,0.20528886166638735,-0.008722391431151406,60.0,0.1901551130512381
s0797,Let's slide the grip to the right a lot.,right,a_lot,neutral,20,rater_2,0.19505108097408735,0.013693167096818466,58.10171295882367,0.1776823408429825
s0797,Let's slide the grip to the right a lot.,right,a_lot,neutral,20,rater_3,0.2020451621446001,0.001914541564266044,60.0,0.1820083579130146
s0798,slide the grip forward and to the right now.,forward_right,no_modifier,neutral,15,rater_1,0.11398441089673185,0.10132811906223,54.177857684943795,0.17568971514409631
s0798,slide the grip forward and to the right now.,forward_right,no_modifier,neutral,15,rater_2,0.10266668957351432,0.10948120540528303,49.64463573668514,0.14422893097869185
s0798,slide the grip forward and to the right now.,forward_right,no_modifier,neutral,15,rater_3,0.10684858844751205,0.10743853510605898,52.9819262817367,0.1623545525758433
s0799,Could you bring the grip to the right slightly for me.,right,slightly,neutral,5,rater_1,0.05447852767969342,-0.004926212354681348,38.92794412574273,0.1299045921902593
s0799,Could you bring the grip to the right slightly for me.,right,slightly,neutral,5,rater_2,0.048891067613466385,0.0026607239873828303,38.22492975350923,0.11929845968617674
s0799,Could you bring the grip to the right slightly for me.,right,slightly,neutral,5,rater_3,0.05119289397814771,0.001168016096834316,36.91811750709654,0.12406357602572926
s0800,"I want the handle moved backward and to the left slightly gently, please.",back_left,slightly,gentle,5,rater_1,-0.032848783013082986,-0.03717798338730126,37.514216822149585,0.1521557335428398
s0800,"I want the handle moved backward and to the left slightly gently, please.",back_left,slightly,gentle,5,rater_2,-0.03530396492012755,-0.029642731597219765,34.42125840529915,0.13060749579870398
s0800,"I want the handle moved backward and to the left slightly gently, please.",back_left,slightly,gentle,5,rater_3,-0.037149390958094636,-0.03406760670082452,34.45075468700526,0.14808430393211586
s0801,"Can you slide the grip back-right slightly gently, please.",back_right,slightly,gentle,5,rater_1,0.03423161038646195,-0.03526707612467982,36.165865258194785,0.15689699279183017
s0801,"Can you slide the grip back-right slightly gently, please.",back_right,slightly,gentle,5,rater_2,0.03486278231883574,-0.03183117333363963,33.590464402373755,0.12173956327856642
s0801,"Can you slide the grip back-right slightly gently, please.",back_right,slightly,gentle,5,rater_3,0.03550610734179836,-0.034303803546876344,33.9078106041182,0.1285352039172916
s0802,I want the handle moved forward-right slightly.,forward_right,slightly,neutral,5,rater_1,0.040259757415954826,0.033287209011046356,38.438407078928435,0.1403318215553307
s0802,I want the handle moved forward-right slightly.,forward_right,slightly,neutral,5,rater_2,0.03053829804691884,0.04050932021894324,35.8541803057153,0.10938387124352941
s0802,I want the handle moved forward-right slightly.,forward_right,slightly,neutral,5,rater_3,0.035089316474259655,0.03609444341880481,37.56947985281493,0.11549866760001783
s0803,I want the grip moved forward slightly gently.,forward,slightly,gentle,5,rater_1,0.001845181207244273,0.04795203928271821,35.51174586419413,0.15132581439222614
s0803,I want the grip moved forward slightly gently.,forward,slightly,gentle,5,rater_2,-0.006184157228556599,0.053358558544577876,32.94761547293342,0.13013134617544816
s0803,I want the grip moved forward slightly gently.,forward,slightly,gentle,5,rater_3,-0.0016203067659988314,0.05132625109797385,33.691626885777204,0.12697946992501752
s0804,Can you slide the handlebar forward and to the left for me.,forward_left,no_modifier,neutral,15,rater_1,-0.101409848821571,0.10589610231692426,53.07228012349342,0.18277381880464144
s0804,Can you slide the handlebar forward and to the left for me.,forward_left,no_modifier,neutral,15,rater_2,-0.11020044393347596,0.10286145720786785,49.79440785002103,0.14961278236141573
s0804,Can you slide the handlebar forward and to the left for me.,forward_left,no_modifier,neutral,15,rater_3,-0.11183501388360673,0.10341718467933303,51.879865507350715,0.16595866134233045
s0805,pull the handlebar forward and to the left a lot firmly now.,forward_left,a_lot,harsh,20,rater_1,-0.13270583945446274,0.14559773884515992,60.0,0.18082807430331227
s0805,pull the handlebar forward and to the left a lot firmly now.,forward_left,a_lot,harsh,20,rater_2,-0.14605060002887987,0.13389471978859802,60.0,0.1494327702922632
s0805,pull the handlebar forward and to the left a lot firmly now.,forward_left,a_lot,harsh,20,rater_3,-0.14504584690665015,0.1440104303296689,60.0,0.16710226341493256
s0806,I want the handlebar moved to the left slightly gently for me.,left,slightly,gentle,5,rater_1,-0.045183144273444144,-0.001485211707971985,35.30009757842149,0.14794841957080596
s0806,I want the handlebar moved to the left slightly gently for me.,left,slightly,gentle,5,rater_2,-0.055456787390286436,-0.002588862037869763,34.87767740478496,0.1352239434247049
s0806,I want the handlebar moved to the left slightly gently for me.,left,slightly,gentle,5,rater_3,-0.05032331966985864,0.0013516198478777807,33.90554075033105,0.14243501022535143
s0807,Please shift the handlebar backward slightly gently for me.,back,slightly,gentle,5,rater_1,0.0025593475942344342,-0.05221529132049065,35.94580246742442,0.14354262482740782
s0807,Please shift the handlebar backward slightly gently for me.,back,slightly,gentle,5,rater_2,-0.0012442862342800817,-0.04763564726828756,32.96408526520567,0.12955198178674107
s0807,Please shift the handlebar backward slightly gently for me.,back,slightly,gentle,5,rater_3,-0.00023994500271516542,-0.05014888800190626,34.186624354369656,0.1386360260498793
s0808,Let's slide the handlebar forward now.,forward,no_modifier,neutral,15,rater_1,0.007442487088010158,0.1474283672298943,52.772976680339774,0.18143965813501836
s0808,Let's slide the handlebar forward now.,forward,no_modifier,neutral,15,rater_2,-0.008917745607301427,0.14917146598477002,51.57062654765247,0.15429522768081508
s0808,Let's slide the handlebar forward now.,forward,no_modifier,neutral,15,rater_3,0.0010258940416239643,0.1478191895253227,51.58214827679049,0.1647579368765436
s0809,"Let's move the grip to the left a lot firmly, please.",left,a_lot,harsh,20,rater_1,-0.19925929552423122,0.009458901508572549,60.0,0.17878568880047194
s0809,"Let's move the grip to the left a lot firmly, please.",left,a_lot,harsh,20,rater_2,-0.19889498757480176,-0.005097484224106558,60.0,0.15262896955599
s0809,"Let's move the grip to the left a lot firmly, please.",left,a_lot,harsh,20,rater_3,-0.2044482818545717,-0.00379939599719169,60.0,0.16281413618951632
s0810,Let's shift the handlebar forward and to the right a lot firmly for me.,forward_right,a_lot,harsh,20,rater_1,0.14987335570721247,0.13474850790030385,60.0,0.18232874752497175
s0810,Let's shift the handlebar forward and to the right a lot firmly for me.,forward_right,a_lot,harsh,20,rater_2,0.1331596786687244,0.14975747093923622,60.0,0.14413727018836836
s0810,Let's shift the handlebar forward and to the right a lot firmly for me.,forward_right,a_lot,harsh,20,rater_3,0.14204034844009455,0.1470953743486753,60.0,0.1613912686158688
s0811,Let's bring the handlebar forward a lot firmly.,forward,a_lot,harsh,20,rater_1,0.009616814682699737,0.19645570305474255,60.0,0.17762098380844793
s0811,Let's bring the handlebar forward a lot firmly.,forward,a_lot,harsh,20,rater_2,-0.013190092978363106,0.2002137747215805,60.0,0.147153815673006
s0811,Let's bring the handlebar forward a lot firmly.,forward,a_lot,harsh,20,rater_3,-0.003136100699414268,0.20519728713798835,60.0,0.1675554417526482
s0812,bring the grip backward firmly.,back,no_modifier,harsh,15,rater_1,-0.004692734829010821,-0.1528487193777669,55.824084690058534,0.1566548070923744
s0812,bring the grip backward firmly.,back,no_modifier,harsh,15,rater_2,-0.0007539995411757943,-0.14647084963351217,53.786748339662594,0.11757589251018452
s0812,bring the grip backward firmly.,back,no_modifier,harsh,15,rater_3,0.0041345307260890465,-0.14982619273599243,54.83361796412706,0.14105587022139715
s0813,Let's shift the handlebar forward-left moderately.,forward_left,moderately,neutral,10,rater_1,-0.06405902614236536,0.07098968624881191,46.25964356280433,0.14820739823211382
s0813,Let's shift the handlebar forward-left moderately.,forward_left,moderately,neutral,10,rater_2,-0.07362139701734272,0.07004923458476094,43.59061050481397,0.1289941651046577
s0813,Let's shift the handlebar forward-left moderately.,forward_left,moderately,neutral,10,rater_3,-0.07398827475247642,0.07109219972747112,43.65493380830707,0.14599858458752615
s0814,Please slide the handlebar backward moderately.,back,moderately,neutral,10,rater_1,-0.004842990007292037,-0.10443265068354621,46.497400944469724,0.16397216980119098
s0814,Please slide the handlebar backward moderately.,back,moderately,neutral,10,rater_2,0.0016437254145119022,-0.0943732053754759,42.60351599166809,0.12749330782344162
s0814,Please slide the handlebar backward moderately.,back,moderately,neutral,10,rater_3,0.001956635811069856,-0.1017169219888852,45.07743860674413,0.1414002182414407
s0815,"Let's pull the grip backward a lot firmly, please.",back,a_lot,harsh,20,rater_1,-0.003996015046959619,-0.20207505039335863,60.0,0.18176524441241443
s0815,"Let's pull the grip backward a lot firmly, please.",back,a_lot,harsh,20,rater_2,0.004791655954374266,-0.19551281401112636,60.0,0.15145285295853084
s0815,"Let's pull the grip backward a lot firmly, please.",back,a_lot,harsh,20,rater_3,0.0007108759029212275,-0.2031791039723241,60.0,0.16815694262307324
s0816,"Please move the grip forward moderately firmly, please.",forward,moderately,harsh,10,rater_1,0.008497399917870109,0.09488453049043587,48.095448082378724,0.1314173811367978
s0816,"Please move the grip forward moderately firmly, please.",forward,moderately,harsh,10,rater_2,-0.004521830248336172,0.10108228816237334,46.332499416058575,0.10574218739068855
s0816,"Please move the grip forward moderately firmly, please.",forward,moderately,harsh,10,rater_3,-0.0027447895332143434,0.10403217997590196,46.474219852470824,0.1253229167795688
s0817,Let's shift the grip forward-left slightly now.,forward_left,slightly,neutral,5,rater_1,-0.030686996424665536,0.029942381809536366,39.81131388761959,0.127347421436342
s0817,Let's shift the grip forward-left slightly now.,forward_left,slightly,neutral,5,rater_2,-0.03561436367559636,0.0352461241390351,36.55307350361557,0.11345353345717774
s0817,Let's shift the grip forward-left slightly now.,forward_left,slightly,neutral,5,rater_3,-0.039747647393836766,0.03562602312145231,38.41641417447965,0.11412166193457368
s0818,Let's slide the grip backward and to the right a lot firmly now.,back_right,a_lot,harsh,20,rater_1,0.13654874221255162,-0.14700089485861528,60.0,0.17596767218697676
s0818,Let's slide the grip backward and to the right a lot firmly now.,back_right,a_lot,harsh,20,rater_2,0.14336709410449577,-0.12847712452293458,60.0,0.1582103661280541
s0818,Let's slide the grip backward and to the right a lot firmly now.,back_right,a_lot,harsh,20,rater_3,0.1425954430757564,-0.14113830000903016,60.0,0.16095585671846005
s0819,"Could you pull the grip to the left, please.",left,no_modifier,neutral,15,rater_1,-0.14459622726738824,0.0026859476623865134,55.55775773938178,0.18505400775073308
s0819,"Could you pull the grip to the left, please.",left,no_modifier,neutral,15,rater_2,-0.15262992740839929,-0.003818189089497845,51.527115838547296,0.13954618475595426
s0819,"Could you pull the grip to the left, please.",left,no_modifier,neutral,15,rater_3,-0.14990658850102634,-0.0032141298143239724,50.60366991908776,0.15666366462369788
s0820,Let's slide the handlebar back-right moderately.,back_right,moderately,neutral,10,rater_1,0.0695930583101632,-0.07285012050103895,47.666892482670704,0.15460659191149748
s0820,Let's slide the handlebar back-right moderately.,back_right,moderately,neutral,10,rater_2,0.06884441845149898,-0.06628633715526847,44.715731771952456,0.1318771841835008
s0820,Let's slide the handlebar back-right moderately.,back_right,moderately,neutral,10,rater_3,0.0714099965137902,-0.06877946084078465,45.91855396260347,0.14160537911194293
